Filename,Time (seconds),Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
mhwgo.mp3,67.05923,0.0333,0.0062,0.9617,0.1309,0.2480,0.0692,0.1319,1.0000,0.0381,0.0963,0.1035,0.2383
mhwgo.mp3,67.24499,0.0161,0.0150,0.5206,0.1965,0.0848,0.0000,0.4436,1.0000,0.0133,0.0186,0.0454,0.2960
mhwgo.mp3,67.43075,0.4165,0.0688,0.2443,0.0810,0.1855,0.0283,0.5141,1.0000,0.0529,0.0377,0.0626,0.1759
mhwgo.mp3,67.61651,1.0000,0.0164,0.1565,0.2384,0.0433,0.0766,0.8347,0.9801,0.0139,0.0536,0.1630,0.1344
mhwgo.mp3,67.80227,0.7951,0.0673,0.1666,0.2342,0.5455,0.1542,0.2901,1.0000,0.0000,0.1037,0.1920,0.1000
mhwgo.mp3,67.98803,0.6750,0.0976,0.1275,0.1194,0.8565,0.1163,0.1981,1.0000,0.0160,0.0445,0.2627,0.1146
mhwgo.mp3,68.17379,1.0000,0.0348,0.1057,0.2586,0.5796,0.1365,0.1691,0.9345,0.0000,0.0778,0.0854,0.1048
mhwgo.mp3,68.35955,1.0000,0.1011,0.0956,0.1096,0.9102,0.0293,0.2555,0.4997,0.0602,0.0933,0.0855,0.0799
mhwgo.mp3,68.54531,0.6392,0.0000,0.0940,0.0430,1.0000,0.1192,0.1179,0.1020,0.1114,0.0242,0.0639,0.1264
mhwgo.mp3,68.73107,1.0000,0.0000,0.1276,0.0416,0.8630,0.1605,0.0291,0.0819,0.1466,0.1347,0.0419,0.0192
mhwgo.mp3,68.91683,1.0000,0.0312,0.1809,0.1104,0.6718,0.2355,0.1563,0.1669,0.1184,0.6587,0.0252,0.0840
mhwgo.mp3,69.10259,0.6547,0.0684,0.1488,0.0180,1.0000,0.1008,0.1730,0.1052,0.0738,0.8236,0.1901,0.0219
mhwgo.mp3,69.28834,0.8655,0.0802,0.0342,0.1098,1.0000,0.0817,0.1002,0.0464,0.0432,0.9902,0.0512,0.0061
mhwgo.mp3,69.47410,1.0000,0.1597,0.1610,0.0140,0.7024,0.2414,0.0245,0.0717,0.1646,0.9333,0.0277,0.0594
mhwgo.mp3,69.65986,0.5589,0.0000,0.0197,0.2256,0.1437,0.0673,0.1375,1.0000,0.1338,0.0094,0.0626,0.8273
mhwgo.mp3,69.84562,0.2496,0.0363,0.2492,0.1363,0.0366,0.1125,0.1267,1.0000,0.0691,0.0142,0.0000,0.7899
mhwgo.mp3,70.03138,0.0726,0.0000,0.6607,0.2412,0.1462,0.0705,0.1863,0.8278,0.0314,0.0282,0.0129,1.0000
mhwgo.mp3,70.21714,0.1944,0.0119,0.8345,0.1568,0.2702,0.0151,0.1044,1.0000,0.0468,0.1011,0.0351,0.7980
mhwgo.mp3,70.40290,0.1107,0.0647,0.7833,0.1476,0.3284,0.0000,0.1093,1.0000,0.1267,0.0531,0.0179,0.8551
mhwgo.mp3,70.58866,0.0955,0.0154,1.0000,0.2395,0.1689,0.0000,0.1538,0.5716,0.0000,0.0960,0.0815,0.5067
mhwgo.mp3,70.77442,0.0076,0.1244,1.0000,0.2262,0.2961,0.0960,0.4905,0.2882,0.0000,0.6712,0.6811,0.1014
mhwgo.mp3,70.96018,0.0021,0.1487,0.9239,0.4167,0.1739,0.1017,0.9561,0.2647,0.0000,1.0000,0.5691,0.0770
mhwgo.mp3,71.14594,0.0233,0.0658,0.7725,0.2376,0.1785,0.0819,0.5163,0.0190,0.0775,1.0000,0.1063,0.1323
mhwgo.mp3,71.33170,0.0814,0.0544,0.6118,0.1638,0.1189,0.0807,0.1595,0.0656,0.0141,1.0000,0.0331,0.0753
mhwgo.mp3,71.51746,0.0385,0.0794,0.4017,0.0718,0.1425,0.1011,0.0417,0.0297,0.0562,1.0000,0.0116,0.0793
mhwgo.mp3,71.70322,0.1075,0.0357,0.4651,0.1076,0.1656,0.0290,0.1104,0.0136,0.0125,1.0000,0.0072,0.0128
mhwgo.mp3,71.88898,0.0769,0.0000,0.8454,0.2273,0.1717,0.0881,0.4012,0.0771,0.0308,1.0000,0.0000,0.1259
mhwgo.mp3,72.07474,0.0215,0.0045,0.3941,0.1025,0.1216,0.0368,0.0115,1.0000,0.0293,0.0396,0.0474,0.1287
mhwgo.mp3,72.26050,0.0173,0.0465,0.4022,0.0680,0.1244,0.0442,0.0394,1.0000,0.0440,0.0133,0.0290,0.1358
mhwgo.mp3,72.44626,0.0412,0.0169,0.7812,0.1726,0.0557,0.0115,0.1697,1.0000,0.0031,0.0432,0.0977,0.1520
mhwgo.mp3,72.63202,0.1046,0.0025,1.0000,0.1714,0.1806,0.0080,0.0590,0.9679,0.0165,0.1324,0.0491,0.1913
mhwgo.mp3,72.81778,0.0867,0.0103,0.7177,0.0844,0.2216,0.0000,0.2261,1.0000,0.0460,0.0137,0.0802,0.2377
mhwgo.mp3,73.00354,0.0466,0.0080,0.8941,0.1234,0.2331,0.0685,0.1137,1.0000,0.0667,0.0960,0.0359,0.2291
mhwgo.mp3,73.18930,0.0052,0.0859,0.7073,0.1097,0.1085,0.1208,0.1033,1.0000,0.0907,0.0459,0.0939,0.1663
mhwgo.mp3,73.37506,0.0068,0.1130,0.6497,0.1287,0.0715,0.1034,0.1931,1.0000,0.0471,0.0812,0.1435,0.1105
mhwgo.mp3,73.56082,0.1045,0.0187,1.0000,0.2073,0.0934,0.0493,0.1679,0.8905,0.0143,0.0966,0.1360,0.1064
mhwgo.mp3,73.74658,0.0385,0.0947,1.0000,0.1168,0.1993,0.0980,0.0941,0.7278,0.0859,0.2045,0.1412,0.1397
mhwgo.mp3,73.93234,0.0081,0.1014,0.7358,0.0699,0.1791,0.0654,0.1088,1.0000,0.0489,0.2098,0.0185,0.1616
mhwgo.mp3,74.11810,0.1045,0.0198,0.8539,0.1346,0.1344,0.0892,0.0461,1.0000,0.0195,0.0943,0.0587,0.1419
mhwgo.mp3,74.30385,0.2110,0.1125,1.0000,0.1127,0.2214,0.1706,0.0890,0.7750,0.0130,0.8286,0.0359,0.0772
mhwgo.mp3,74.48961,0.0142,0.0541,0.4417,0.1043,0.0302,0.0661,0.6213,0.0391,0.0230,1.0000,0.0517,0.1730
mhwgo.mp3,74.67537,0.0643,0.1050,0.5085,0.0501,0.1360,0.1050,0.5818,0.0020,0.0000,1.0000,0.1202,0.0018
mhwgo.mp3,74.86113,0.0205,0.0695,0.7895,0.0996,0.2082,0.0508,0.5657,0.0021,0.0516,1.0000,0.0644,0.0936
mhwgo.mp3,75.04689,0.0561,0.0854,0.6962,0.1204,0.1192,0.1128,0.0838,1.0000,0.0772,0.2365,0.1235,0.1194
mhwgo.mp3,75.23265,0.0365,0.2205,0.7667,0.0290,0.1526,0.2326,0.0599,1.0000,0.0624,0.3332,0.0252,0.1135
mhwgo.mp3,75.41841,0.1412,0.0064,1.0000,0.2185,0.0858,0.0806,0.0671,0.6333,0.0007,0.2269,0.0880,0.0411
mhwgo.mp3,75.60417,0.0374,0.0950,1.0000,0.2595,0.1664,0.0051,0.6591,0.3086,0.0685,0.1278,0.2857,0.1738
mhwgo.mp3,75.78993,0.0531,0.2182,0.7923,0.2504,0.1599,0.0250,1.0000,0.1100,0.1956,0.0000,0.2222,0.2150
mhwgo.mp3,75.97569,0.0125,0.0489,1.0000,0.2282,0.1828,0.0000,0.7138,0.0972,0.0626,0.0737,0.1009,0.1690
mhwgo.mp3,76.16145,0.0497,0.0680,0.7273,0.1464,0.1132,0.0115,0.2154,0.0285,0.0036,1.0000,0.1170,0.0308
mhwgo.mp3,76.34721,0.0688,0.0611,0.3822,0.0413,0.2046,0.0175,0.0648,0.0273,0.0127,1.0000,0.0223,0.0409
mhwgo.mp3,76.53297,0.0138,0.0467,0.5497,0.1302,0.1911,0.0698,0.1451,0.2500,0.1654,1.0000,0.0079,0.1860
mhwgo.mp3,76.71873,0.3523,0.0047,1.0000,0.0808,0.2387,0.0986,0.1146,0.5650,0.2448,0.5824,0.0184,0.1846
mhwgo.mp3,76.90449,0.8121,0.0134,1.0000,0.2353,0.0825,0.1109,0.0700,0.4094,0.1057,0.1216,0.0775,0.2067
mhwgo.mp3,77.09025,0.9367,0.0000,0.9734,0.1296,0.1713,0.0211,0.0420,1.0000,0.1137,0.0161,0.0440,0.1633
mhwgo.mp3,77.27601,0.2880,0.0712,0.5853,0.2133,0.0000,0.0664,0.0438,1.0000,0.0000,0.0456,0.0264,0.3641
mhwgo.mp3,77.46177,0.9740,0.0000,0.4687,0.1735,0.0609,0.0220,0.0362,1.0000,0.0037,0.0000,0.0099,0.1668
mhwgo.mp3,77.64753,0.7350,0.3149,0.1872,0.1697,0.0584,0.0182,0.0260,1.0000,0.0464,0.0054,0.0255,0.0591
mhwgo.mp3,77.83329,0.3426,0.1228,0.2434,0.1347,0.0156,0.0377,0.0194,1.0000,0.0047,0.0000,0.0540,0.1036
mhwgo.mp3,78.01905,0.2991,0.0000,0.2716,0.2583,0.4335,0.1387,0.0016,1.0000,0.0265,0.0167,0.0566,0.1694
mhwgo.mp3,78.20481,0.2406,0.0068,0.2439,0.1463,1.0000,0.2024,0.2874,0.8916,0.2560,0.0240,0.0761,0.2451
mhwgo.mp3,78.39057,0.1002,0.0065,0.1223,0.1977,0.2133,0.0202,0.0377,1.0000,0.0276,0.0376,0.0000,0.1177
mhwgo.mp3,78.57633,0.5002,0.0081,0.0421,0.2342,0.0600,0.0534,0.0485,1.0000,0.0349,0.0701,0.0046,0.1627
mhwgo.mp3,78.76209,0.9034,0.0343,0.1919,0.1201,0.2031,0.0364,0.1348,1.0000,0.0000,0.0847,0.0553,0.1607
mhwgo.mp3,78.94785,0.5079,0.0079,0.1587,0.1013,0.0304,0.0296,0.0408,1.0000,0.0049,0.0174,0.0568,0.0991
mhwgo.mp3,79.13361,0.3092,0.1889,0.0241,0.1252,0.0389,0.0393,0.0399,1.0000,0.0000,0.0194,0.0076,0.4634
mhwgo.mp3,79.31937,1.0000,0.0000,0.0974,0.0525,0.0902,0.0548,0.0062,0.7414,0.0033,0.0138,0.0028,0.2773
mhwgo.mp3,79.50512,1.0000,0.0427,0.0977,0.0948,0.0027,0.0688,0.0563,0.8787,0.1075,0.0236,0.0191,0.1345
mhwgo.mp3,79.69088,0.6070,0.0506,0.1169,0.0993,0.0246,0.1294,0.0286,1.0000,0.1045,0.0030,0.0497,0.2369
mhwgo.mp3,79.87664,1.0000,0.0035,0.0780,0.0740,0.1008,0.0306,0.0177,0.8142,0.0463,0.0134,0.0068,0.1138
mhwgo.mp3,80.06240,0.7503,0.0209,0.0816,0.0909,0.1002,0.0337,0.0217,1.0000,0.0542,0.0117,0.0066,0.1151
mhwgo.mp3,80.24816,0.3384,0.0562,0.0812,0.0888,0.0144,0.0393,0.0162,1.0000,0.0041,0.0051,0.0433,0.0998
mhwgo.mp3,80.43392,0.0419,0.0000,0.0369,0.0514,0.4332,0.0245,0.1287,0.2090,0.0602,0.0130,0.0200,1.0000
mhwgo.mp3,80.61968,0.0178,0.0227,0.0234,0.0078,0.3833,0.0995,0.0406,0.0842,0.0250,0.0177,0.0140,1.0000
mhwgo.mp3,80.80544,0.0118,0.0473,0.0181,0.0321,0.2316,0.0636,0.0769,0.0527,0.0347,0.0148,0.0116,1.0000
mhwgo.mp3,80.99120,0.0526,0.0124,0.0237,0.1291,0.2224,0.0108,0.3747,0.0582,0.0099,0.0202,0.0584,1.0000
mhwgo.mp3,81.17696,0.0209,0.0387,0.0532,0.1123,0.1564,0.0324,0.5886,0.0452,0.0016,0.0349,0.0589,1.0000
mhwgo.mp3,81.36272,0.0108,0.0622,0.0578,0.0797,0.1274,0.0201,0.7334,0.0593,0.0241,0.0015,0.0608,1.0000
mhwgo.mp3,81.54848,0.0798,0.0165,0.1492,0.2727,0.2262,0.3962,0.7224,0.2747,0.1189,0.0000,0.1167,1.0000
mhwgo.mp3,81.73424,0.0057,0.0047,0.0929,0.0652,1.0000,0.0125,0.1793,0.4131,0.1105,0.0286,0.0848,0.4761
mhwgo.mp3,81.92000,0.0118,0.0000,0.0996,0.0733,0.9924,0.0175,0.0799,0.3797,0.0518,0.0092,0.0606,1.0000
mhwgo.mp3,82.10576,0.0043,0.0301,0.0435,0.1510,0.3308,0.0179,0.1491,0.2519,0.0047,0.0103,0.0577,1.0000
mhwgo.mp3,82.29152,0.0217,0.0367,0.0232,0.0684,0.6795,0.0183,0.0059,0.1738,0.0363,0.0061,0.0344,1.0000
mhwgo.mp3,82.47728,0.0123,0.0137,0.0431,0.0913,0.8131,0.0421,0.0216,0.2121,0.0304,0.0223,0.0544,1.0000
mhwgo.mp3,82.66304,0.0306,0.0368,0.0030,0.0285,0.4548,0.0482,0.0495,0.0805,0.0603,0.0134,0.0000,1.0000
mhwgo.mp3,82.84880,0.0197,0.0742,0.0057,0.0129,0.5807,0.0788,0.0622,0.0974,0.0756,0.0304,0.0024,1.0000
mhwgo.mp3,83.03456,0.2064,0.0707,0.1085,0.0250,0.9914,0.1735,0.0633,0.1398,0.2011,0.0282,0.0000,1.0000
mhwgo.mp3,83.22032,0.0146,0.0771,0.0491,0.0444,0.3870,0.0348,0.0880,0.0997,0.0636,0.0324,0.0000,1.0000
mhwgo.mp3,83.40608,0.0330,0.0492,0.0121,0.0515,0.6121,0.0503,0.0358,0.0341,0.0943,0.0058,0.0000,1.0000
mhwgo.mp3,83.59184,0.0885,0.0492,0.0399,0.0927,1.0000,0.0116,0.0953,0.0642,0.1078,0.0451,0.0369,0.9455
mhwgo.mp3,83.77760,0.1055,0.0711,0.0063,0.1014,0.7047,0.0164,0.0700,0.0471,0.1549,0.0414,0.0129,1.0000
mhwgo.mp3,83.96336,0.0860,0.0990,0.7129,0.4491,0.1412,0.1505,0.1445,0.1355,0.0470,0.6783,0.1387,1.0000
mhwgo.mp3,84.14912,0.0594,0.0410,1.0000,0.3888,0.1556,0.0595,0.1236,0.0916,0.0524,0.7672,0.0400,0.8889
mhwgo.mp3,84.33488,0.0115,0.0827,0.7455,0.0465,0.1443,0.0501,0.0579,0.0280,0.0283,1.0000,0.1554,0.0207
mhwgo.mp3,84.52063,0.0780,0.0450,0.4721,0.1228,0.0899,0.0871,0.0545,0.0200,0.0074,1.0000,0.0826,0.0096
mhwgo.mp3,84.70639,0.0471,0.0319,0.5440,0.1003,0.1053,0.0834,0.0350,0.0047,0.0339,1.0000,0.0045,0.0702
mhwgo.mp3,84.89215,0.0514,0.1094,0.4916,0.1132,0.2583,0.0149,0.0743,0.0437,0.0000,1.0000,0.1347,0.0208
mhwgo.mp3,85.07791,0.0161,0.0541,0.3350,0.1033,0.1704,0.0203,0.0388,0.0334,0.0208,1.0000,0.0170,0.0978
mhwgo.mp3,85.26367,0.0164,0.0900,0.1484,0.1513,0.1685,0.1957,0.3660,0.0464,0.0400,1.0000,0.0945,0.1401
mhwgo.mp3,85.44943,0.0136,0.1140,0.1283,0.2151,0.0986,0.0760,0.5297,0.0198,0.0131,1.0000,0.2350,0.0983
mhwgo.mp3,85.63519,0.0260,0.0654,0.0792,0.0560,0.1581,0.1507,0.1733,0.0292,0.0368,1.0000,0.0167,0.0760
mhwgo.mp3,85.82095,0.0394,0.0383,0.9110,0.1927,0.1764,0.0684,0.1244,0.0148,0.1007,1.0000,0.0724,0.1611
mhwgo.mp3,86.00671,0.0356,0.0732,1.0000,0.1643,0.2160,0.0237,0.1163,0.0668,0.0146,0.9436,0.1541,0.1691
mhwgo.mp3,86.19247,0.0140,0.0394,0.6894,0.1984,0.0011,0.1098,0.0562,0.0275,0.0151,1.0000,0.0130,0.1007
mhwgo.mp3,86.37823,0.6823,0.0453,0.9055,0.0631,0.0496,0.2068,0.0623,0.1076,0.0304,1.0000,0.0986,0.2853
mhwgo.mp3,86.56399,1.0000,0.0734,0.6629,0.0593,0.0000,0.1252,0.1391,0.0612,0.0303,0.7377,0.0362,0.1189
mhwgo.mp3,86.74975,1.0000,0.0541,0.5726,0.0061,0.1326,0.1171,0.0212,0.9058,0.1875,0.0086,0.0807,0.0887
mhwgo.mp3,86.93551,0.8270,0.0934,0.1694,0.0324,0.1177,0.0367,0.0140,1.0000,0.0343,0.0279,0.0174,0.1335
mhwgo.mp3,87.12127,1.0000,0.0000,0.1775,0.0278,0.1548,0.0284,0.0742,0.7072,0.1007,0.0014,0.0084,0.1398
mhwgo.mp3,87.30703,0.7626,0.0030,0.1492,0.0984,0.0763,0.0252,0.0287,1.0000,0.0236,0.0781,0.0046,0.1431
mhwgo.mp3,87.49279,0.6817,0.0553,0.0579,0.1904,0.1004,0.0576,0.0155,1.0000,0.0737,0.0498,0.0085,0.0984
mhwgo.mp3,87.67855,1.0000,0.0000,0.1907,0.0442,0.6957,0.1208,0.1629,0.8337,0.0743,0.0396,0.1266,0.1111
mhwgo.mp3,87.86431,0.7435,0.0116,0.1642,0.0237,0.7088,0.1641,0.0389,1.0000,0.0262,0.0752,0.0392,0.0855
mhwgo.mp3,88.05007,0.4831,0.0034,0.0991,0.0588,0.2383,0.0563,0.0401,1.0000,0.0184,0.0166,0.0605,0.1017
mhwgo.mp3,88.23583,0.6681,0.0008,0.0334,0.1553,0.0925,0.0615,0.1198,1.0000,0.0725,0.0174,0.0274,0.7157
mhwgo.mp3,88.42159,0.6938,0.0162,0.1605,0.1679,0.1472,0.0653,0.2405,1.0000,0.0201,0.0364,0.1585,0.5763
mhwgo.mp3,88.60735,0.3522,0.0071,0.0893,0.1002,0.0891,0.0680,0.0398,1.0000,0.0458,0.1502,0.2040,0.3848
mhwgo.mp3,88.79311,0.1844,0.2596,0.9840,0.0034,0.1956,0.1143,0.1138,1.0000,0.0551,0.6491,0.2327,0.0397
mhwgo.mp3,88.97887,0.0145,0.0417,1.0000,0.0567,0.0468,0.0531,0.0466,0.3355,0.0569,0.5021,0.0222,0.1245
mhwgo.mp3,89.16463,0.0357,0.0909,0.9315,0.0000,0.1715,0.0979,0.1061,0.0506,0.0738,1.0000,0.0387,0.0088
mhwgo.mp3,89.35039,0.0815,0.0175,0.6103,0.0762,0.0522,0.1262,0.0690,0.0385,0.0386,1.0000,0.0065,0.0227
mhwgo.mp3,89.53615,0.0301,0.0617,0.6380,0.1225,0.1813,0.0472,0.0492,0.0164,0.0184,1.0000,0.0167,0.0791
mhwgo.mp3,89.72190,0.0195,0.0494,0.4066,0.1307,0.1296,0.0642,0.0524,0.0269,0.0085,1.0000,0.0352,0.0826
mhwgo.mp3,89.90766,0.1497,0.0332,0.3319,0.0620,0.1642,0.1890,0.0560,0.0434,0.0743,1.0000,0.0293,0.3026
mhwgo.mp3,90.09342,0.1118,0.1385,0.2678,0.1196,0.2417,0.0435,0.7330,0.1321,0.0406,1.0000,0.4104,0.7644
mhwgo.mp3,90.27918,0.1416,0.0661,0.2221,0.0884,0.1873,0.1236,0.7018,0.0175,0.0698,1.0000,0.3335,0.6709
mhwgo.mp3,90.46494,0.0428,0.0873,0.1221,0.0546,0.1828,0.0892,0.3217,0.0753,0.0107,1.0000,0.0281,0.5479
mhwgo.mp3,90.65070,0.7644,0.1088,0.5307,0.1226,0.2827,0.0369,0.0291,0.1416,0.0981,1.0000,0.0202,0.1169
mhwgo.mp3,90.83646,0.7251,0.1043,0.5916,0.1505,0.2663,0.0344,0.0300,0.1587,0.1376,1.0000,0.0668,0.0864
mhwgo.mp3,91.02222,0.4373,0.1322,0.2749,0.1455,0.1176,0.0074,0.0741,0.1066,0.0084,1.0000,0.0089,0.0842
mhwgo.mp3,91.20798,0.1743,0.0306,0.0650,0.2157,1.0000,0.0495,0.2074,0.0991,0.0734,0.8912,0.0027,0.9560
mhwgo.mp3,91.39374,0.2880,0.0000,0.0544,0.0524,1.0000,0.1330,0.1660,0.0019,0.0531,0.4504,0.1618,0.5968
mhwgo.mp3,91.57950,0.0212,0.1525,0.0247,0.0193,0.5330,0.0038,0.0799,0.0925,0.0591,0.0521,0.0627,1.0000
mhwgo.mp3,91.76526,0.0322,0.0315,0.0606,0.0360,0.3719,0.1326,0.0441,0.0221,0.0827,0.0138,0.0626,1.0000
mhwgo.mp3,91.95102,0.0547,0.0334,0.0170,0.1018,0.6336,0.0699,0.0861,0.0581,0.0839,0.0124,0.0200,1.0000
mhwgo.mp3,92.13678,0.0476,0.0247,0.0523,0.0449,0.5039,0.0239,0.0605,0.0446,0.0816,0.0185,0.0000,1.0000
mhwgo.mp3,92.32254,0.0257,0.1171,0.0874,0.0939,0.2074,0.0472,0.3478,0.0571,0.0544,0.3368,0.0758,1.0000
mhwgo.mp3,92.50830,0.0701,0.0330,0.0579,0.2073,0.1558,0.0830,0.4756,0.0756,0.0419,0.4935,0.1895,1.0000
mhwgo.mp3,92.69406,0.0310,0.1198,0.0114,0.1847,0.2234,0.1553,0.3610,0.0550,0.1605,0.8427,0.0498,1.0000
mhwgo.mp3,92.87982,0.0037,0.0918,0.0333,0.2219,0.0568,0.0380,0.3075,0.0694,0.0875,0.4925,0.0243,1.0000
mhwgo.mp3,93.06558,0.0752,0.0594,0.1028,0.0913,0.5723,0.1450,0.1515,0.5221,0.0951,0.2206,0.1462,1.0000
mhwgo.mp3,93.25134,0.0475,0.0031,0.2157,0.1608,0.6807,0.1486,0.2353,0.6503,0.2163,0.0375,0.2739,1.0000
mhwgo.mp3,93.43710,0.0570,0.0326,0.0918,0.0543,0.3537,0.0859,0.0859,0.4172,0.0783,0.0109,0.0427,1.0000
mhwgo.mp3,93.62286,0.0442,0.0241,0.9036,0.2151,0.2782,0.0097,0.6902,0.1240,0.1234,0.0408,0.2751,1.0000
mhwgo.mp3,93.80862,0.0511,0.0565,1.0000,0.2206,0.3035,0.0056,0.7101,0.2211,0.0693,0.2359,0.3027,0.7985
mhwgo.mp3,93.99438,0.0805,0.0595,0.8304,0.1952,0.0782,0.0696,0.4507,0.0431,0.0287,1.0000,0.1044,0.0249
mhwgo.mp3,94.18014,0.0341,0.0512,0.7422,0.0532,0.2509,0.0727,0.3162,0.3472,0.0925,1.0000,0.1985,0.0813
mhwgo.mp3,94.36590,0.0052,0.0581,1.0000,0.1162,0.2467,0.0875,0.0814,0.9281,0.1294,0.9503,0.0802,0.2198
mhwgo.mp3,94.55166,0.0862,0.0378,0.5772,0.1504,0.1245,0.0605,0.1734,0.4478,0.0038,1.0000,0.0774,0.0911
mhwgo.mp3,94.73741,0.0510,0.1101,0.3544,0.0720,0.1733,0.1014,0.2296,0.2295,0.1880,1.0000,0.0451,0.1002
mhwgo.mp3,94.92317,0.0093,0.2018,0.1035,0.0765,0.1958,0.0227,0.6360,0.0350,0.0434,1.0000,0.1167,0.1229
mhwgo.mp3,95.10893,0.0167,0.0666,0.1355,0.1180,0.1025,0.0490,0.3730,0.0507,0.0390,1.0000,0.0745,0.0959
mhwgo.mp3,95.29469,0.0320,0.1440,0.1864,0.0217,0.2118,0.0783,0.2318,0.0877,0.0317,1.0000,0.0268,0.1001
mhwgo.mp3,95.48045,0.0510,0.0374,0.5474,0.1665,0.1497,0.0042,0.0933,0.0357,0.0326,1.0000,0.0067,0.0774
mhwgo.mp3,95.66621,0.0479,0.0617,0.6035,0.1874,0.0735,0.0841,0.4762,0.0665,0.0000,1.0000,0.1874,0.1254
mhwgo.mp3,95.85197,0.0006,0.1087,0.4339,0.1028,0.0857,0.0975,0.6652,0.0248,0.0183,1.0000,0.0906,0.1644
mhwgo.mp3,96.03773,1.0000,0.0712,0.0687,0.0999,0.7677,0.3232,0.3664,0.0199,0.0729,0.8759,0.0519,0.0177
mhwgo.mp3,96.22349,1.0000,0.0604,0.0310,0.0064,0.8742,0.1642,0.1893,0.4179,0.0687,0.2898,0.0275,0.0194
mhwgo.mp3,96.40925,0.8457,0.0268,0.0575,0.0829,0.6804,0.0753,0.0246,1.0000,0.0525,0.0175,0.0527,0.2163
mhwgo.mp3,96.59501,1.0000,0.0394,0.0171,0.0223,0.6088,0.0351,0.0150,0.9738,0.0464,0.0237,0.0000,0.1360
mhwgo.mp3,96.78077,1.0000,0.0522,0.0527,0.0521,0.5189,0.0179,0.1661,0.4755,0.1376,0.0586,0.0067,0.0622
mhwgo.mp3,96.96653,0.6079,0.0036,0.1149,0.0696,0.1995,0.0361,0.0304,1.0000,0.0111,0.0399,0.0000,0.0965
mhwgo.mp3,97.15229,0.2653,0.0793,0.0611,0.1307,0.4687,0.0305,0.0508,1.0000,0.0561,0.0059,0.0854,0.0947
mhwgo.mp3,97.33805,0.1838,0.0443,0.1418,0.0103,1.0000,0.2219,0.0099,0.8036,0.0299,0.0000,0.1051,0.2054
mhwgo.mp3,97.52381,0.0396,0.0020,0.1488,0.1035,0.6477,0.0200,0.0688,1.0000,0.0238,0.0000,0.0699,0.2374
mhwgo.mp3,97.70957,0.4276,0.0573,0.0875,0.1292,0.1582,0.0454,0.0284,1.0000,0.0263,0.0361,0.0271,0.1349
mhwgo.mp3,97.89533,0.7808,0.0008,0.2193,0.1230,0.2530,0.0128,0.0476,1.0000,0.0247,0.0456,0.0214,0.2126
mhwgo.mp3,98.08109,0.5370,0.0231,0.1695,0.0750,0.0981,0.0099,0.0329,1.0000,0.0035,0.0163,0.1035,0.0721
mhwgo.mp3,98.26685,0.3165,0.0553,0.0955,0.0784,0.0207,0.0372,0.0156,1.0000,0.0019,0.0078,0.0522,0.1085
mhwgo.mp3,98.45261,0.6174,0.0000,0.1189,0.1057,0.0491,0.0300,0.0340,1.0000,0.0125,0.0451,0.0336,0.1095
mhwgo.mp3,98.63837,1.0000,0.2686,0.4740,0.2616,0.2333,0.0000,0.1483,0.7529,0.0012,0.1399,0.0776,0.0658
mhwgo.mp3,98.82413,0.6586,0.0159,1.0000,0.2908,0.1726,0.0123,0.1226,0.5190,0.0860,0.0104,0.0740,0.1852
mhwgo.mp3,99.00989,0.4418,0.2169,0.3565,0.7679,1.0000,0.2724,0.1482,0.1583,0.2511,0.0243,0.2136,0.1939
mhwgo.mp3,99.19565,0.0192,0.2645,0.0975,0.0482,1.0000,0.1949,0.0886,0.0309,0.2214,0.0310,0.0261,0.2210
mhwgo.mp3,99.38141,0.2972,0.0490,0.0452,0.3698,0.9309,0.1805,0.1418,1.0000,0.0908,0.1537,0.0337,0.1909
mhwgo.mp3,99.56717,1.0000,0.0165,0.0887,0.1496,0.1080,0.0567,0.0724,0.5237,0.1139,0.0031,0.0521,0.1895
mhwgo.mp3,99.75293,1.0000,0.0000,0.1219,0.1781,0.0582,0.0510,0.0659,0.4238,0.0336,0.0272,0.0471,0.1566
mhwgo.mp3,99.93868,0.6621,0.0000,1.0000,0.3853,0.3060,0.0322,0.0685,0.4472,0.0953,0.0271,0.1154,0.4404
mhwgo.mp3,100.12444,0.3193,0.0058,1.0000,0.1908,0.8233,0.0908,0.1303,0.2417,0.1651,0.0853,0.1882,0.2537
mhwgo.mp3,100.31020,0.1933,0.0850,0.3017,0.2761,1.0000,0.1051,0.1847,0.0000,0.1245,0.0415,0.1424,0.1743
mhwgo.mp3,100.49596,0.1356,0.0379,0.0573,0.1384,1.0000,0.1195,0.3732,0.1164,0.0684,0.0659,0.1395,0.1740
mhwgo.mp3,100.68172,0.2476,0.1721,0.2320,0.3730,0.4679,0.2013,1.0000,0.2515,0.1956,0.0625,0.4093,0.2150
mhwgo.mp3,100.86748,0.0913,0.0005,0.0639,0.1609,1.0000,0.1135,0.1449,0.3209,0.1339,0.0542,0.0989,0.1653
mhwgo.mp3,101.05324,0.0227,0.0039,0.0280,0.0519,1.0000,0.0719,0.0124,0.3205,0.0251,0.0759,0.0621,0.3306
mhwgo.mp3,101.23900,0.0766,0.0155,0.0868,0.1858,1.0000,0.1172,0.0410,0.3122,0.1663,0.0142,0.1000,0.8841
